@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric

@data
997,'2026/05/14 12:04:49:091',4,0.724657,0.914926,0,0.576696,0.357253,-0.114307,0.74965,0.763591,-0.063955,1,1,0
998,'2026/05/14 12:04:49:125',4,0.724435,0.915029,0,0.576831,0.356841,-0.110306,0.749435,0.76311,-0.062897,1,1,0
999,'2026/05/14 12:04:49:155',4,0.724311,0.910892,0.000001,0.574262,0.352705,-0.114115,0.751668,0.762802,-0.064665,1,1,0
1000,'2026/05/14 12:04:49:187',4,0.722493,0.911853,0.000001,0.578499,0.357823,-0.115842,0.7504,0.76347,-0.066156,1,1,0
1001,'2026/05/14 12:04:49:246',4,0.723655,0.912482,0.000001,0.579109,0.355717,-0.114535,0.746153,0.763091,-0.068834,1,1,0
1002,'2026/05/14 12:04:49:284',4,0.722759,0.910294,0.000001,0.578006,0.356312,-0.11772,0.746078,0.763533,-0.070467,1,1,0
1003,'2026/05/14 12:04:49:312',4,0.72193,0.907125,0.000001,0.577275,0.358428,-0.121028,0.746765,0.761756,-0.072045,1,1,0
1004,'2026/05/14 12:04:49:346',4,0.72085,0.903259,0,0.580885,0.368573,-0.117122,0.74427,0.762172,-0.068906,1,1,0
1005,'2026/05/14 12:04:49:375',4,0.718425,0.902161,0,0.580866,0.371201,-0.117179,0.741454,0.761066,-0.06719,1,1,0
1006,'2026/05/14 12:04:49:411',4,0.713756,0.902749,0,0.58305,0.381885,-0.110246,0.742179,0.760424,-0.060564,1,1,0
1007,'2026/05/14 12:04:49:441',4,0.716706,0.902624,0,0.574509,0.371465,-0.118404,0.742366,0.757943,-0.064578,1,1,0
1008,'2026/05/14 12:04:49:472',4,0.719703,0.901108,0.000001,0.566742,0.360986,-0.115191,0.74023,0.758657,-0.064862,1,1,0
1009,'2026/05/14 12:04:49:503',4,0.715665,0.89291,0.000001,0.568393,0.371992,-0.128676,0.738346,0.766,-0.064851,1,1,0
1010,'2026/05/14 12:04:49:534',4,0.716119,0.905163,0.000001,0.563093,0.357248,-0.129665,0.738943,0.764297,-0.068237,1,1,0
1011,'2026/05/14 12:04:49:564',4,0.716916,0.905613,0.000001,0.562334,0.360098,-0.128938,0.735615,0.762968,-0.068786,1,1,0
1012,'2026/05/14 12:04:49:599',4,0.715302,0.907478,0.000001,0.562363,0.364136,-0.123271,0.73503,0.76292,-0.066412,1,1,0
1013,'2026/05/14 12:04:49:637',4,0.715607,0.912544,0.000001,0.564267,0.362636,-0.127023,0.733704,0.767501,-0.071397,1,1,0
1014,'2026/05/14 12:04:49:670',4,0.715502,0.910034,0,0.566616,0.365802,-0.125494,0.735772,0.765981,-0.067205,1,1,0
1015,'2026/05/14 12:04:49:699',4,0.711934,0.90656,0,0.570405,0.37336,-0.125445,0.735279,0.766364,-0.065655,1,1,0
1016,'2026/05/14 12:04:49:732',4,0.710566,0.903133,0,0.573949,0.375562,-0.128681,0.736975,0.761734,-0.066983,1,1,0
1017,'2026/05/14 12:04:49:764',4,0.712232,0.908771,0,0.571278,0.367419,-0.119128,0.734258,0.764503,-0.065428,1,1,0
1018,'2026/05/14 12:04:49:801',4,0.711114,0.909652,0,0.575481,0.371795,-0.114934,0.734399,0.761328,-0.063377,1,1,0
1019,'2026/05/14 12:04:49:833',4,0.708423,0.903777,0,0.580486,0.378114,-0.115823,0.738291,0.759059,-0.064862,1,1,0
1020,'2026/05/14 12:04:49:863',4,0.713972,0.907726,0,0.573723,0.359659,-0.126522,0.738743,0.758915,-0.065617,1,1,0
1021,'2026/05/14 12:04:49:895',4,0.711302,0.90424,0,0.579276,0.374535,-0.111626,0.737752,0.75872,-0.061605,1,1,0
1022,'2026/05/14 12:04:49:926',4,0.710179,0.911722,0,0.577021,0.366707,-0.11284,0.739427,0.758461,-0.0551,1,1,0
1023,'2026/05/14 12:04:49:961',4,0.713025,0.910371,0,0.576611,0.365745,-0.110523,0.739867,0.758343,-0.054542,1,1,0
1024,'2026/05/14 12:04:49:990',4,0.715077,0.908437,0,0.579583,0.365264,-0.110461,0.742808,0.757073,-0.055129,1,1,0
1025,'2026/05/14 12:04:50:037',4,0.718628,0.910147,0,0.584366,0.3604,-0.112032,0.745355,0.760801,-0.058014,1,1,0
1026,'2026/05/14 12:04:50:072',4,0.720624,0.908304,0,0.585525,0.360545,-0.107741,0.746697,0.756678,-0.056821,1,1,0
1027,'2026/05/14 12:04:50:102',4,0.725785,0.900903,0,0.588336,0.359132,-0.119733,0.750583,0.756969,-0.062825,1,1,0
1028,'2026/05/14 12:04:50:134',4,0.728974,0.91024,0,0.590487,0.359657,-0.116147,0.752524,0.755706,-0.059306,1,1,0
1029,'2026/05/14 12:04:50:166',4,0.731596,0.908527,0,0.59265,0.364378,-0.115617,0.755295,0.757079,-0.061548,1,1,0
1030,'2026/05/14 12:04:50:196',4,0.728588,0.908413,0,0.598464,0.357677,-0.118218,0.759143,0.756344,-0.0589,1,1,0
1031,'2026/05/14 12:04:50:235',4,0.731185,0.907871,0,0.602232,0.357125,-0.116591,0.760826,0.753112,-0.061099,1,1,0
1032,'2026/05/14 12:04:50:267',4,0.732444,0.90521,0,0.602547,0.359259,-0.116152,0.759345,0.751403,-0.058451,1,1,0
1033,'2026/05/14 12:04:50:292',4,0.731155,0.905284,0,0.604186,0.356384,-0.111566,0.761068,0.752792,-0.05792,1,1,0
1034,'2026/05/14 12:04:50:325',4,0.729712,0.903229,0,0.605544,0.358335,-0.112724,0.760816,0.751551,-0.059448,1,1,0
1035,'2026/05/14 12:04:50:362',4,0.73301,0.903355,0,0.602906,0.366601,-0.111625,0.757487,0.753382,-0.062812,1,1,0
1036,'2026/05/14 12:04:50:399',4,0.732406,0.903016,0,0.601587,0.373381,-0.107011,0.754875,0.752302,-0.062215,1,1,0
1037,'2026/05/14 12:04:50:437',4,0.729141,0.899533,0,0.604012,0.370359,-0.103057,0.752647,0.75086,-0.058325,1,1,0
1038,'2026/05/14 12:04:50:471',4,0.729044,0.89988,0,0.600633,0.375756,-0.097573,0.749803,0.747015,-0.058087,1,1,0
1039,'2026/05/14 12:04:50:509',4,0.72837,0.895997,0,0.600664,0.385443,-0.098736,0.746302,0.745622,-0.057,1,1,0
1040,'2026/05/14 12:04:50:540',4,0.727288,0.892182,0,0.599415,0.385178,-0.100064,0.74479,0.745323,-0.054869,1,1,0
1041,'2026/05/14 12:04:50:571',4,0.72721,0.89321,0,0.601059,0.387139,-0.098601,0.743884,0.745627,-0.056712,1,1,0
1042,'2026/05/14 12:04:50:604',4,0.724849,0.893838,0,0.601254,0.388707,-0.095945,0.743303,0.745084,-0.053358,1,1,0
1043,'2026/05/14 12:04:50:634',4,0.72639,0.891551,0,0.601173,0.389359,-0.091218,0.74154,0.746589,-0.053582,1,1,0
1044,'2026/05/14 12:04:50:672',4,0.724945,0.890998,0,0.599967,0.394088,-0.092028,0.740381,0.74592,-0.051675,1,1,0
1045,'2026/05/14 12:04:50:697',4,0.722609,0.890597,0,0.598754,0.393299,-0.090236,0.73769,0.745923,-0.05281,1,1,0
1046,'2026/05/14 12:04:50:728',4,0.723167,0.89074,0,0.59585,0.399493,-0.092674,0.736451,0.744964,-0.05293,1,1,0
1047,'2026/05/14 12:04:50:760',4,0.72277,0.891109,0,0.595308,0.403233,-0.089545,0.734352,0.744619,-0.052292,1,1,0
1048,'2026/05/14 12:04:50:793',4,0.719838,0.890146,0,0.594361,0.403874,-0.088775,0.732264,0.746116,-0.050692,1,1,0
1049,'2026/05/14 12:04:50:850',4,0.718036,0.889268,0,0.593412,0.405263,-0.090377,0.72889,0.743996,-0.054348,1,1,0
1050,'2026/05/14 12:04:50:888',4,0.717634,0.886788,0,0.591376,0.406227,-0.088251,0.726629,0.744236,-0.050805,1,1,0
1051,'2026/05/14 12:04:50:919',4,0.71741,0.889085,0,0.591614,0.407089,-0.087442,0.728077,0.744587,-0.050078,1,1,0
1052,'2026/05/14 12:04:50:966',4,0.71945,0.888762,0,0.592332,0.406933,-0.08865,0.726034,0.744795,-0.053647,1,1,0
1053,'2026/05/14 12:04:51:000',4,0.71929,0.889903,0,0.591408,0.407642,-0.088192,0.727997,0.745596,-0.052741,1,1,0
1054,'2026/05/14 12:04:51:032',4,0.720126,0.88888,0,0.592049,0.40735,-0.091555,0.728791,0.745791,-0.052155,1,1,0
1055,'2026/05/14 12:04:51:059',4,0.718057,0.893268,0,0.590789,0.403687,-0.092695,0.729535,0.746008,-0.05135,1,1,0
1056,'2026/05/14 12:04:51:090',4,0.720324,0.893548,0,0.592023,0.405482,-0.089087,0.730453,0.746657,-0.05052,1,1,0
1057,'2026/05/14 12:04:51:124',4,0.721086,0.890043,0,0.593346,0.405833,-0.091951,0.730628,0.747028,-0.051035,1,1,0
1058,'2026/05/14 12:04:51:153',4,0.720955,0.889813,0,0.592676,0.404458,-0.094122,0.730202,0.746655,-0.052519,1,1,0
1059,'2026/05/14 12:04:51:186',4,0.720354,0.892029,0,0.59259,0.403773,-0.09422,0.73064,0.746982,-0.053363,1,1,0
1060,'2026/05/14 12:04:51:217',4,0.721079,0.893495,0,0.592825,0.404775,-0.088297,0.730918,0.746565,-0.049462,1,1,0
1061,'2026/05/14 12:04:51:246',4,0.720129,0.892287,0,0.592548,0.403441,-0.091295,0.730215,0.746197,-0.05177,1,1,0
1062,'2026/05/14 12:04:51:277',4,0.719014,0.894356,0,0.592309,0.403818,-0.087805,0.731915,0.745026,-0.053708,1,1,0
1063,'2026/05/14 12:04:51:310',4,0.718643,0.893859,0,0.591719,0.405108,-0.088542,0.729218,0.746644,-0.052751,1,1,0
1064,'2026/05/14 12:04:51:339',4,0.719665,0.893227,0,0.590776,0.404144,-0.087887,0.730097,0.747228,-0.051796,1,1,0
1065,'2026/05/14 12:04:51:370',4,0.718598,0.891164,0,0.589703,0.40563,-0.088436,0.729267,0.746962,-0.051663,1,1,0
1066,'2026/05/14 12:04:51:403',4,0.718056,0.89106,0,0.588165,0.406501,-0.092414,0.728499,0.748416,-0.053063,1,1,0
1067,'2026/05/14 12:04:51:434',4,0.718017,0.891621,0,0.588625,0.406208,-0.090731,0.728104,0.747824,-0.050783,1,1,0
1068,'2026/05/14 12:04:51:465',4,0.716116,0.892335,0,0.587929,0.405411,-0.091383,0.726052,0.745963,-0.052015,1,1,0
1069,'2026/05/14 12:04:51:498',4,0.716732,0.89204,0,0.586694,0.409324,-0.090269,0.72618,0.747737,-0.0539,1,1,0
1070,'2026/05/14 12:04:51:529',4,0.716309,0.891776,0,0.584975,0.408653,-0.096536,0.72436,0.746927,-0.05577,1,1,0
1071,'2026/05/14 12:04:51:561',4,0.714497,0.891345,0,0.586984,0.408482,-0.090849,0.722212,0.74711,-0.052022,1,1,0
1072,'2026/05/14 12:04:51:592',4,0.713786,0.891496,0,0.582158,0.405676,-0.095963,0.721225,0.749019,-0.053833,1,1,0
1073,'2026/05/14 12:04:51:645',4,0.71589,0.892687,0,0.583224,0.406842,-0.09237,0.721227,0.74789,-0.052225,1,1,0
1074,'2026/05/14 12:04:51:669',4,0.713394,0.893764,0,0.583156,0.406914,-0.095411,0.721031,0.745661,-0.054149,1,1,0
1075,'2026/05/14 12:04:51:702',4,0.71463,0.89281,0,0.582463,0.405072,-0.09709,0.721585,0.747362,-0.053714,1,1,0
1076,'2026/05/14 12:04:51:746',4,0.715417,0.890995,0,0.582863,0.406747,-0.097403,0.7224,0.750023,-0.055468,1,1,0
1077,'2026/05/14 12:04:51:779',4,0.715963,0.891248,0,0.583268,0.406333,-0.09261,0.721811,0.748933,-0.05107,1,1,0
1078,'2026/05/14 12:04:51:817',4,0.715555,0.890309,0,0.583631,0.406849,-0.093735,0.722246,0.748787,-0.051866,1,1,0
1079,'2026/05/14 12:04:51:842',4,0.715223,0.891547,0,0.582448,0.407679,-0.093781,0.721573,0.749751,-0.051709,1,1,0
1080,'2026/05/14 12:04:51:874',4,0.713571,0.890907,0,0.58139,0.407383,-0.097952,0.721472,0.749647,-0.052704,1,1,0
1081,'2026/05/14 12:04:51:905',4,0.713593,0.891078,0,0.582553,0.412354,-0.093329,0.721088,0.749734,-0.051012,1,1,0
1082,'2026/05/14 12:04:51:939',4,0.71167,0.890643,0,0.584117,0.410858,-0.091769,0.71936,0.748485,-0.050809,1,1,0
1083,'2026/05/14 12:04:51:972',4,0.711582,0.891469,0,0.583184,0.412142,-0.092371,0.718956,0.749372,-0.051639,1,1,0
1084,'2026/05/14 12:04:51:999',4,0.709984,0.892055,0,0.581215,0.415924,-0.094233,0.717081,0.747918,-0.050772,1,1,0
1085,'2026/05/14 12:04:52:035',4,0.70978,0.891892,0,0.580464,0.414671,-0.093676,0.716939,0.74783,-0.051453,1,1,0
1086,'2026/05/14 12:04:52:073',4,0.71086,0.891601,0,0.581404,0.414255,-0.093756,0.716108,0.747427,-0.051342,1,1,0
1087,'2026/05/14 12:04:52:111',4,0.70973,0.893241,0,0.579753,0.411572,-0.089891,0.716174,0.743278,-0.049483,1,1,0
1088,'2026/05/14 12:04:52:141',4,0.709625,0.893405,0,0.580366,0.411497,-0.089615,0.715471,0.742957,-0.04856,1,1,0
1089,'2026/05/14 12:04:52:172',4,0.710507,0.892042,0,0.579916,0.413207,-0.093359,0.715776,0.74522,-0.050842,1,1,0
1090,'2026/05/14 12:04:52:204',4,0.710766,0.892494,0,0.580246,0.41547,-0.090945,0.715662,0.745692,-0.048539,1,1,0
1091,'2026/05/14 12:04:52:240',4,0.709544,0.890746,0,0.581604,0.416707,-0.0926,0.71595,0.747163,-0.050942,1,1,0
1092,'2026/05/14 12:04:52:267',4,0.710955,0.890133,0,0.583496,0.414659,-0.093882,0.716842,0.747485,-0.051999,1,1,0
1093,'2026/05/14 12:04:52:300',4,0.711531,0.890655,0,0.581031,0.411156,-0.093706,0.716181,0.746758,-0.050916,1,1,0
1094,'2026/05/14 12:04:52:331',4,0.711567,0.889773,0,0.581978,0.413798,-0.092877,0.715268,0.748596,-0.050435,1,1,0
1095,'2026/05/14 12:04:52:363',4,0.711014,0.888552,0,0.581823,0.412868,-0.092799,0.716887,0.746984,-0.050941,1,1,0
1096,'2026/05/14 12:04:52:395',4,0.710326,0.888634,0,0.583698,0.415846,-0.092661,0.716509,0.746681,-0.051565,1,1,0
1097,'2026/05/14 12:04:52:436',4,0.710946,0.889607,0,0.582777,0.415705,-0.091714,0.715415,0.746404,-0.049944,1,1,0
1098,'2026/05/14 12:04:52:469',4,0.71233,0.889857,0,0.581906,0.412336,-0.091739,0.714117,0.746023,-0.049257,1,1,0
1099,'2026/05/14 12:04:52:507',4,0.711248,0.890561,0,0.582854,0.418127,-0.089622,0.714254,0.74695,-0.047522,1,1,0
1100,'2026/05/14 12:04:52:539',4,0.71133,0.888626,0,0.582113,0.415722,-0.092654,0.71475,0.745634,-0.049833,1,1,0
1101,'2026/05/14 12:04:52:581',4,0.711351,0.889935,0,0.581548,0.415394,-0.091507,0.714946,0.74785,-0.049526,1,1,0
1102,'2026/05/14 12:04:52:621',4,0.711731,0.889481,0,0.582141,0.414558,-0.094212,0.71544,0.748144,-0.050497,1,1,0
1103,'2026/05/14 12:04:52:649',4,0.711198,0.888839,0,0.581151,0.414096,-0.093497,0.714809,0.746606,-0.049402,1,1,0
1104,'2026/05/14 12:04:52:688',4,0.711668,0.890548,0,0.582353,0.415366,-0.09204,0.714267,0.748729,-0.049541,1,1,0
1105,'2026/05/14 12:04:52:719',4,0.711643,0.890877,0,0.581827,0.417028,-0.088792,0.714726,0.745867,-0.04736,1,1,0
1106,'2026/05/14 12:04:52:743',4,0.712448,0.889757,0,0.583728,0.416835,-0.091,0.714926,0.746343,-0.050534,1,1,0
1107,'2026/05/14 12:04:52:776',4,0.712908,0.889232,0,0.5824,0.414748,-0.094337,0.716936,0.747972,-0.050735,1,1,0
1108,'2026/05/14 12:04:52:807',4,0.715346,0.888905,0,0.583608,0.414623,-0.091878,0.717107,0.745482,-0.051185,1,1,0
1109,'2026/05/14 12:04:52:838',4,0.715808,0.887827,0,0.584258,0.416885,-0.092805,0.718374,0.746917,-0.052735,1,1,0
1110,'2026/05/14 12:04:52:870',4,0.71558,0.887414,0,0.585836,0.415402,-0.092719,0.716917,0.74707,-0.053006,1,1,0
1111,'2026/05/14 12:04:52:923',4,0.714495,0.886293,0,0.584438,0.417161,-0.092006,0.717324,0.745982,-0.053158,1,1,0
1112,'2026/05/14 12:04:52:953',4,0.712986,0.888669,0,0.584613,0.416387,-0.092395,0.716483,0.74729,-0.050587,1,1,0
1113,'2026/05/14 12:04:52:980',4,0.71145,0.891059,0,0.583412,0.416224,-0.088688,0.712117,0.743515,-0.049056,1,1,0
1114,'2026/05/14 12:04:53:012',4,0.710627,0.890574,0,0.58307,0.421422,-0.089179,0.710858,0.745119,-0.047781,1,1,0
1115,'2026/05/14 12:04:53:043',4,0.70891,0.893109,0,0.580396,0.418281,-0.088954,0.707252,0.745086,-0.049818,1,1,0
1116,'2026/05/14 12:04:53:076',4,0.706424,0.894538,0,0.579516,0.418733,-0.086349,0.703207,0.744462,-0.049201,1,1,0
1117,'2026/05/14 12:04:53:104',4,0.706754,0.891084,0,0.574828,0.420649,-0.089533,0.703162,0.74971,-0.051112,1,1,0
1118,'2026/05/14 12:04:53:136',4,0.702869,0.895648,0,0.575208,0.420078,-0.087386,0.699808,0.744254,-0.049003,1,1,0
1119,'2026/05/14 12:04:53:168',4,0.70342,0.895234,0,0.572738,0.422842,-0.088644,0.699782,0.744518,-0.050239,1,1,0
1120,'2026/05/14 12:04:53:200',4,0.702695,0.896369,0,0.57168,0.421667,-0.085272,0.698799,0.743227,-0.046981,1,1,0
1121,'2026/05/14 12:04:53:236',4,0.700934,0.896339,0,0.574847,0.421824,-0.079973,0.697035,0.74228,-0.044512,1,1,0
1122,'2026/05/14 12:04:53:269',4,0.702478,0.894218,0,0.573749,0.421745,-0.084683,0.699669,0.743029,-0.04853,1,1,0
1123,'2026/05/14 12:04:53:300',4,0.704126,0.892787,0,0.575002,0.422297,-0.086092,0.700142,0.742585,-0.048188,1,1,0
1124,'2026/05/14 12:04:53:332',4,0.706091,0.890006,0,0.574046,0.422026,-0.086596,0.701324,0.744749,-0.04947,1,1,0
1125,'2026/05/14 12:04:53:370',4,0.707053,0.889247,0,0.575181,0.420231,-0.088064,0.701464,0.744392,-0.050401,1,1,0
1126,'2026/05/14 12:04:53:401',4,0.705649,0.889313,0,0.57495,0.416385,-0.086537,0.701396,0.743459,-0.049773,1,1,0
1127,'2026/05/14 12:04:53:432',4,0.706608,0.888654,0,0.574819,0.414654,-0.087829,0.702057,0.74491,-0.049701,1,1,0
1128,'2026/05/14 12:04:53:463',4,0.704522,0.893273,0,0.575888,0.417243,-0.084062,0.701782,0.74285,-0.047455,1,1,0
1129,'2026/05/14 12:04:53:504',4,0.703118,0.894093,0,0.578567,0.419375,-0.085976,0.697638,0.739664,-0.049338,1,1,0
1130,'2026/05/14 12:04:53:547',4,0.70214,0.894692,0,0.574405,0.417955,-0.08592,0.696589,0.742126,-0.051105,1,1,0
1131,'2026/05/14 12:04:53:574',4,0.699762,0.89568,0,0.571368,0.419284,-0.081597,0.695823,0.744179,-0.04739,1,1,0
1132,'2026/05/14 12:04:53:605',4,0.69852,0.89704,0,0.569996,0.422243,-0.082934,0.694123,0.744453,-0.046025,1,1,0
1133,'2026/05/14 12:04:53:636',4,0.697301,0.894937,0,0.569296,0.420136,-0.083902,0.695443,0.743088,-0.047802,1,1,0
1134,'2026/05/14 12:04:53:667',4,0.69751,0.896968,0,0.570052,0.420919,-0.08226,0.692918,0.742891,-0.046536,1,1,0
1135,'2026/05/14 12:04:53:701',4,0.696433,0.896281,0,0.57152,0.420869,-0.080806,0.692301,0.742965,-0.045479,1,1,0
1136,'2026/05/14 12:04:53:733',4,0.696808,0.895543,0,0.571532,0.421428,-0.081146,0.691133,0.741095,-0.043994,1,1,0
1137,'2026/05/14 12:04:53:774',4,0.695603,0.897337,0,0.5696,0.419327,-0.080501,0.692545,0.74382,-0.044753,1,1,0
1138,'2026/05/14 12:04:53:809',4,0.694526,0.897809,0,0.569764,0.42036,-0.078271,0.69015,0.743897,-0.042905,1,1,0
1139,'2026/05/14 12:04:53:839',4,0.695151,0.899872,0,0.568615,0.42272,-0.078808,0.692903,0.744432,-0.042897,1,1,0
1140,'2026/05/14 12:04:53:869',4,0.695009,0.893037,0,0.567428,0.418585,-0.082651,0.693302,0.744268,-0.045804,1,1,0
1141,'2026/05/14 12:04:53:901',4,0.692902,0.89634,0,0.567137,0.425124,-0.080786,0.692139,0.744459,-0.043194,1,1,0
1142,'2026/05/14 12:04:53:931',4,0.691307,0.897566,0,0.569248,0.427106,-0.078318,0.690639,0.744871,-0.041744,1,1,0
1143,'2026/05/14 12:04:53:961',4,0.69359,0.897269,0,0.566682,0.427911,-0.078325,0.691317,0.745141,-0.041269,1,1,0
1144,'2026/05/14 12:04:53:993',4,0.693295,0.895551,0,0.566967,0.424335,-0.082631,0.690471,0.746125,-0.046502,1,1,0
1145,'2026/05/14 12:04:54:048',4,0.692096,0.898514,0,0.567558,0.428537,-0.079163,0.691866,0.744346,-0.043621,1,1,0
1146,'2026/05/14 12:04:54:073',4,0.69068,0.898555,0,0.567289,0.423459,-0.076459,0.689742,0.74383,-0.041792,1,1,0
1147,'2026/05/14 12:04:54:109',4,0.689441,0.899992,0,0.568576,0.423425,-0.075842,0.688778,0.743258,-0.039515,1,1,0
1148,'2026/05/14 12:04:54:138',4,0.689207,0.900241,0,0.568257,0.421845,-0.075028,0.686203,0.744843,-0.039849,1,1,0
1149,'2026/05/14 12:04:54:169',4,0.689413,0.897107,0,0.567101,0.426471,-0.076224,0.687987,0.740743,-0.039976,1,1,0
1150,'2026/05/14 12:04:54:200',4,0.689387,0.899796,0,0.568617,0.421936,-0.076002,0.68736,0.742416,-0.040807,1,1,0
1151,'2026/05/14 12:04:54:238',4,0.690528,0.897603,0,0.567844,0.424068,-0.078717,0.687659,0.74151,-0.041856,1,1,0
1152,'2026/05/14 12:04:54:265',4,0.690214,0.898302,0,0.569707,0.427461,-0.07686,0.688793,0.742053,-0.041143,1,1,0
1153,'2026/05/14 12:04:54:294',4,0.690448,0.899829,0,0.569337,0.42694,-0.076117,0.689102,0.743505,-0.040682,1,1,0
1154,'2026/05/14 12:04:54:325',4,0.691274,0.897031,0,0.568839,0.426229,-0.078747,0.689797,0.741778,-0.042063,1,1,0
1155,'2026/05/14 12:04:54:357',4,0.692182,0.894867,0,0.567733,0.423343,-0.081697,0.689066,0.741366,-0.045073,1,1,0
1156,'2026/05/14 12:04:54:388',4,0.692394,0.897687,0,0.569789,0.427322,-0.076989,0.690824,0.744034,-0.041526,1,1,0
1157,'2026/05/14 12:04:54:437',4,0.692566,0.895998,0,0.568448,0.426862,-0.079805,0.689196,0.742454,-0.043114,1,1,0
1158,'2026/05/14 12:04:54:468',4,0.690413,0.896694,0,0.569199,0.426888,-0.077785,0.689118,0.743152,-0.04022,1,1,0
1159,'2026/05/14 12:04:54:500',4,0.693881,0.894161,0,0.566635,0.423465,-0.086465,0.691106,0.741917,-0.045948,1,1,0
1160,'2026/05/14 12:04:54:532',4,0.694456,0.892114,0,0.568066,0.421235,-0.085783,0.68957,0.742803,-0.048767,1,1,0
1161,'2026/05/14 12:04:54:563',4,0.694541,0.892429,0,0.568534,0.424672,-0.081915,0.690539,0.743722,-0.045914,1,1,0
1162,'2026/05/14 12:04:54:596',4,0.695584,0.893266,0,0.569872,0.427446,-0.079041,0.690992,0.743852,-0.043417,1,1,0
1163,'2026/05/14 12:04:54:627',4,0.696148,0.889227,0,0.568202,0.421625,-0.088963,0.690952,0.74462,-0.052788,1,1,0
1164,'2026/05/14 12:04:54:660',4,0.696621,0.889367,0,0.568735,0.420596,-0.087157,0.690684,0.743705,-0.051877,1,1,0
1165,'2026/05/14 12:04:54:693',4,0.695529,0.889503,0,0.569705,0.421861,-0.089377,0.690813,0.745693,-0.05214,1,1,0
1166,'2026/05/14 12:04:54:722',4,0.696442,0.888462,0,0.568702,0.422024,-0.089143,0.692713,0.742885,-0.052191,1,1,0
1167,'2026/05/14 12:04:54:755',4,0.697148,0.8906,0,0.568492,0.422174,-0.085053,0.692609,0.743221,-0.04873,1,1,0
1168,'2026/05/14 12:04:54:787',4,0.695932,0.890984,0,0.568139,0.421492,-0.087608,0.692203,0.743183,-0.049754,1,1,0
1169,'2026/05/14 12:04:54:837',4,0.697772,0.887767,0,0.568675,0.422301,-0.090111,0.692767,0.744849,-0.05507,1,1,0
1170,'2026/05/14 12:04:54:868',4,0.698275,0.886194,0,0.568912,0.420357,-0.093143,0.692916,0.744417,-0.055954,1,1,0
1171,'2026/05/14 12:04:54:900',4,0.696552,0.888748,0,0.569119,0.42206,-0.091044,0.692925,0.74444,-0.052779,1,1,0
1172,'2026/05/14 12:04:54:932',4,0.697483,0.891398,0,0.568076,0.420423,-0.088648,0.69325,0.744857,-0.050235,1,1,0
1173,'2026/05/14 12:04:54:964',4,0.698016,0.888689,0,0.569375,0.423188,-0.089949,0.69317,0.744045,-0.054074,1,1,0
1174,'2026/05/14 12:04:54:995',4,0.697371,0.890689,0,0.56935,0.422358,-0.088639,0.693086,0.743461,-0.054224,1,1,0
1175,'2026/05/14 12:04:55:026',4,0.69641,0.890472,0,0.568961,0.422695,-0.088414,0.692565,0.746394,-0.052235,1,1,0
1176,'2026/05/14 12:04:55:059',4,0.697342,0.889027,0,0.569385,0.422579,-0.091578,0.693422,0.743717,-0.05388,1,1,0
1177,'2026/05/14 12:04:55:091',4,0.69736,0.891039,0,0.569608,0.42115,-0.09012,0.693103,0.74412,-0.053489,1,1,0
1178,'2026/05/14 12:04:55:140',4,0.697988,0.891615,0,0.569667,0.422411,-0.087939,0.693435,0.745105,-0.052588,1,1,0
1179,'2026/05/14 12:04:55:162',4,0.697866,0.890437,0,0.569364,0.421558,-0.08707,0.693821,0.743662,-0.051947,1,1,0
1180,'2026/05/14 12:04:55:193',4,0.698254,0.888725,0,0.570645,0.420938,-0.087973,0.693134,0.743204,-0.054115,1,1,0
1181,'2026/05/14 12:04:55:236',4,0.698019,0.89014,0,0.573402,0.421624,-0.086689,0.691628,0.742867,-0.052636,1,1,0
1182,'2026/05/14 12:04:55:273',4,0.69684,0.890562,0,0.573114,0.422444,-0.088527,0.694718,0.741834,-0.05231,1,1,0
1183,'2026/05/14 12:04:55:318',4,0.697559,0.890072,0,0.574544,0.422241,-0.08872,0.69439,0.742444,-0.052568,1,1,0
1184,'2026/05/14 12:04:55:355',4,0.698161,0.891249,0,0.577192,0.420508,-0.084416,0.693939,0.743155,-0.051867,1,1,0
1185,'2026/05/14 12:04:55:386',4,0.698912,0.888732,0,0.576101,0.422114,-0.087198,0.694862,0.742555,-0.054768,1,1,0
1186,'2026/05/14 12:04:55:425',4,0.699584,0.889027,0,0.575554,0.419616,-0.087973,0.696011,0.742081,-0.051373,1,1,0
1187,'2026/05/14 12:04:55:450',4,0.69996,0.888398,0,0.575689,0.420503,-0.090012,0.69595,0.744083,-0.052789,1,1,0
1188,'2026/05/14 12:04:55:481',4,0.701462,0.887278,0,0.576154,0.421881,-0.089871,0.697427,0.742284,-0.054584,1,1,0
1189,'2026/05/14 12:04:55:512',4,0.702276,0.886404,0,0.576955,0.421438,-0.08893,0.698968,0.741337,-0.052543,1,1,0
