@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric

@data
735,'2026/05/14 11:51:15:554',3,0.757907,0.940495,0,0.739685,0.667185,-0.049966,0.745206,0.701679,-0.015086,0.731153,0.484484,-0.068072,0.790261,0.713435,-0.02081,0.732134,0.792316,-0.072866,0.827914,0.740194,-0.030119,0.759079,0.847117,-0.051781,0.860189,0.779386,-0.041632,0.780542,0.861667,-0.062484,0,0,1
736,'2026/05/14 11:51:15:585',3,0.759536,0.94131,0,0.738204,0.666405,-0.049723,0.745114,0.701195,-0.014959,0.731156,0.481267,-0.066789,0.789908,0.712824,-0.020321,0.7338,0.795855,-0.072148,0.827155,0.739362,-0.029262,0.759331,0.848779,-0.050443,0.859346,0.779004,-0.04048,0.779331,0.866464,-0.063372,0,0,1
737,'2026/05/14 11:51:15:617',3,0.757924,0.938644,0,0.734735,0.661374,-0.049123,0.745316,0.702842,-0.017203,0.731016,0.48355,-0.068796,0.790238,0.713934,-0.022099,0.732383,0.794309,-0.072306,0.827987,0.739819,-0.030597,0.760687,0.847359,-0.051506,0.86081,0.778026,-0.041354,0.780991,0.862275,-0.062759,0,0,1
738,'2026/05/14 11:51:15:649',3,0.75781,0.940801,-0.000001,0.739416,0.663949,-0.048378,0.744911,0.701439,-0.015826,0.730647,0.484805,-0.06767,0.790488,0.712518,-0.02102,0.730191,0.792711,-0.072186,0.828368,0.739412,-0.029891,0.759119,0.84727,-0.05155,0.861017,0.778969,-0.041041,0.781659,0.860778,-0.063047,0,0,1
739,'2026/05/14 11:51:15:679',3,0.758335,0.939414,0,0.734988,0.657763,-0.047204,0.744353,0.703152,-0.014918,0.730875,0.482822,-0.065815,0.789095,0.715212,-0.020262,0.732458,0.793237,-0.07136,0.826685,0.741586,-0.02927,0.759411,0.847453,-0.051017,0.859582,0.780265,-0.040433,0.781501,0.863023,-0.062165,0,0,1
740,'2026/05/14 11:51:15:711',3,0.759826,0.941679,0,0.739246,0.676307,-0.050885,0.744798,0.701675,-0.015376,0.731347,0.482322,-0.067463,0.789882,0.712477,-0.020712,0.731951,0.794079,-0.07274,0.827428,0.738863,-0.029687,0.759135,0.848194,-0.052446,0.859701,0.778504,-0.040848,0.778533,0.865571,-0.0639,0,0,1
741,'2026/05/14 11:51:15:744',3,0.757464,0.938328,0,0.73495,0.663828,-0.046074,0.745062,0.700254,-0.014795,0.730658,0.482559,-0.064898,0.790083,0.711252,-0.020031,0.731997,0.793561,-0.070304,0.827512,0.737964,-0.0288,0.760256,0.846172,-0.050509,0.859728,0.777689,-0.039754,0.77846,0.86409,-0.062064,0,0,1
742,'2026/05/14 11:51:15:775',3,0.758206,0.94168,0,0.737901,0.659279,-0.047001,0.745454,0.701147,-0.014211,0.730265,0.484422,-0.066331,0.790403,0.713367,-0.019942,0.731296,0.793567,-0.071386,0.827931,0.74013,-0.029323,0.75812,0.847654,-0.050482,0.860491,0.779306,-0.040899,0.781327,0.862856,-0.062225,0,0,1
743,'2026/05/14 11:51:15:823',3,0.757231,0.94169,0,0.739083,0.662051,-0.049115,0.743716,0.699803,-0.013838,0.731973,0.483389,-0.066106,0.789635,0.711434,-0.018994,0.729175,0.791492,-0.070685,0.827879,0.738356,-0.027948,0.755845,0.846939,-0.049807,0.860742,0.777552,-0.03921,0.780889,0.8622,-0.061776,0,0,1
744,'2026/05/14 11:51:15:857',3,0.757688,0.941706,0,0.741654,0.664854,-0.048265,0.74491,0.702053,-0.013928,0.731895,0.484419,-0.065396,0.789545,0.713797,-0.019593,0.731547,0.792362,-0.070986,0.827186,0.740905,-0.028857,0.7591,0.847229,-0.050204,0.859831,0.780481,-0.040315,0.782065,0.860705,-0.060446,0,0,1
745,'2026/05/14 11:51:15:898',3,0.757627,0.94187,-0.000001,0.738989,0.663431,-0.048524,0.744045,0.701034,-0.014507,0.731496,0.483508,-0.066039,0.789556,0.712881,-0.019869,0.72922,0.791845,-0.07104,0.827686,0.739495,-0.028913,0.757422,0.846349,-0.050747,0.860576,0.778357,-0.040179,0.782201,0.861692,-0.062306,0,0,1
746,'2026/05/14 11:51:15:928',3,0.75922,0.941749,0,0.742671,0.681875,-0.054624,0.744131,0.70164,-0.016547,0.730284,0.482904,-0.071038,0.789636,0.712479,-0.022289,0.731288,0.792286,-0.07575,0.82761,0.738926,-0.031601,0.758382,0.847576,-0.054179,0.860127,0.778104,-0.043169,0.779274,0.864122,-0.065455,0,0,1
747,'2026/05/14 11:51:15:958',3,0.757229,0.93916,0,0.739874,0.664591,-0.049171,0.744463,0.70315,-0.016371,0.730355,0.483954,-0.067382,0.789612,0.714786,-0.021761,0.732347,0.792436,-0.072408,0.82749,0.74147,-0.030684,0.759892,0.848599,-0.052189,0.860177,0.780473,-0.041762,0.781111,0.863631,-0.063519,0,0,1
748,'2026/05/14 11:51:15:993',3,0.758346,0.940217,0,0.739312,0.67143,-0.050872,0.745067,0.702508,-0.016936,0.730523,0.48435,-0.069196,0.790397,0.713296,-0.022331,0.731947,0.793777,-0.073811,0.828395,0.739411,-0.031226,0.760331,0.84722,-0.05339,0.861249,0.778176,-0.042312,0.77867,0.862576,-0.064433,0,0,1
749,'2026/05/14 11:51:16:020',3,0.757124,0.940792,0,0.738575,0.658109,-0.047328,0.744481,0.701818,-0.014556,0.731422,0.482848,-0.066522,0.789466,0.714117,-0.020109,0.730276,0.79358,-0.071513,0.826937,0.741253,-0.029299,0.757825,0.847584,-0.05026,0.859241,0.780406,-0.040713,0.783136,0.861468,-0.061822,0,0,1
750,'2026/05/14 11:51:16:052',3,0.758437,0.940679,0,0.737571,0.660914,-0.048081,0.745366,0.701952,-0.01509,0.730456,0.482405,-0.067485,0.790158,0.713764,-0.020648,0.731157,0.79344,-0.07249,0.827348,0.740796,-0.029896,0.758555,0.848075,-0.051812,0.85952,0.780507,-0.041352,0.779388,0.864323,-0.064123,0,0,1
751,'2026/05/14 11:51:16:083',3,0.75878,0.939928,0,0.733564,0.659908,-0.04731,0.744408,0.701035,-0.015181,0.729569,0.481698,-0.066748,0.789398,0.712422,-0.020566,0.731058,0.794441,-0.071786,0.826679,0.739072,-0.029591,0.757879,0.847833,-0.050997,0.858915,0.778546,-0.040847,0.778468,0.864847,-0.063424,0,0,1
752,'2026/05/14 11:51:16:114',3,0.757444,0.939708,-0.000001,0.738843,0.665557,-0.047437,0.744778,0.700392,-0.014825,0.728519,0.484224,-0.066081,0.790049,0.711322,-0.0202,0.727836,0.792329,-0.070558,0.827729,0.738311,-0.029167,0.758068,0.846494,-0.050485,0.860093,0.778175,-0.040314,0.780314,0.861602,-0.062398,0,0,1
753,'2026/05/14 11:51:16:146',3,0.757083,0.940986,-0.000001,0.734671,0.670725,-0.051607,0.744983,0.702245,-0.017284,0.726797,0.486011,-0.070362,0.789882,0.713034,-0.022862,0.729139,0.793954,-0.074537,0.82754,0.738855,-0.031856,0.75851,0.848391,-0.05379,0.859982,0.777466,-0.043047,0.777904,0.86341,-0.064846,0,0,1
754,'2026/05/14 11:51:16:177',3,0.756256,0.939914,-0.000001,0.734647,0.656844,-0.04715,0.742368,0.698972,-0.014918,0.726514,0.484472,-0.066765,0.788551,0.710136,-0.019886,0.725565,0.791731,-0.070068,0.826708,0.737149,-0.028619,0.754592,0.846865,-0.050091,0.85941,0.7769,-0.039606,0.780341,0.860972,-0.061777,0,0,1
755,'2026/05/14 11:51:16:224',3,0.756302,0.941306,-0.000001,0.734136,0.653379,-0.04439,0.742786,0.69984,-0.01308,0.726853,0.484278,-0.063282,0.788342,0.710914,-0.018088,0.726671,0.791744,-0.067996,0.826247,0.737392,-0.026846,0.756099,0.846592,-0.048854,0.85883,0.776627,-0.037829,0.777908,0.86254,-0.060922,0,0,1
756,'2026/05/14 11:51:16:255',3,0.757064,0.941806,-0.000001,0.729539,0.653382,-0.048841,0.742122,0.69997,-0.014063,0.726409,0.483949,-0.067157,0.787707,0.712302,-0.019496,0.725969,0.793634,-0.072268,0.825612,0.738407,-0.028755,0.754054,0.846994,-0.050997,0.858418,0.776826,-0.040288,0.779239,0.86139,-0.063454,0,0,1
757,'2026/05/14 11:51:16:286',3,0.757114,0.941891,0,0.734666,0.662463,-0.049405,0.742026,0.701323,-0.01411,0.727376,0.484442,-0.067351,0.787192,0.712832,-0.019724,0.726329,0.793764,-0.072113,0.825021,0.739094,-0.029028,0.753042,0.846258,-0.050125,0.857805,0.777651,-0.040614,0.77985,0.860429,-0.062419,0,0,1
758,'2026/05/14 11:51:16:319',3,0.756707,0.939619,0,0.734066,0.661768,-0.047945,0.74388,0.700905,-0.015544,0.727743,0.483294,-0.066237,0.78845,0.711902,-0.020939,0.728647,0.791765,-0.070878,0.825676,0.738627,-0.029813,0.758254,0.845578,-0.051202,0.857864,0.778406,-0.04087,0.775833,0.862926,-0.062842,0,0,1
759,'2026/05/14 11:51:16:353',3,0.756065,0.94167,-0.000001,0.735437,0.651843,-0.044607,0.742757,0.701589,-0.012636,0.728406,0.484078,-0.0632,0.787125,0.714332,-0.018512,0.728195,0.793849,-0.069142,0.824458,0.741016,-0.027967,0.755074,0.847513,-0.048319,0.856835,0.77985,-0.039566,0.781704,0.862895,-0.059953,0,0,1
760,'2026/05/14 11:51:16:382',3,0.755111,0.94062,-0.000001,0.732753,0.647211,-0.043147,0.742879,0.701605,-0.01272,0.727851,0.484644,-0.062373,0.787222,0.714145,-0.018396,0.72751,0.79353,-0.068543,0.824636,0.741174,-0.027697,0.755542,0.847237,-0.048431,0.857466,0.780359,-0.039099,0.780568,0.861865,-0.059379,0,0,1
761,'2026/05/14 11:51:16:416',3,0.756751,0.94233,-0.000001,0.728757,0.644953,-0.047487,0.743004,0.698636,-0.0133,0.727212,0.48227,-0.066371,0.788327,0.711632,-0.018279,0.724616,0.793415,-0.071925,0.826066,0.73779,-0.027235,0.752491,0.846123,-0.050299,0.858718,0.775786,-0.038563,0.780049,0.860926,-0.062667,0,0,1
762,'2026/05/14 11:51:16:445',3,0.75692,0.941319,0,0.731362,0.662766,-0.049838,0.741607,0.701892,-0.01455,0.725773,0.483674,-0.067799,0.787119,0.713229,-0.020049,0.727082,0.794849,-0.072209,0.824909,0.739135,-0.02932,0.755085,0.846407,-0.050568,0.857973,0.777521,-0.040897,0.778884,0.860711,-0.063176,0,0,1
763,'2026/05/14 11:51:16:479',3,0.756568,0.9437,-0.000001,0.729777,0.65138,-0.048772,0.742237,0.699232,-0.012846,0.726148,0.482724,-0.066415,0.787485,0.71189,-0.018422,0.724294,0.79425,-0.072602,0.825433,0.738174,-0.027964,0.752727,0.846921,-0.051174,0.858444,0.776554,-0.039815,0.780356,0.860673,-0.063469,0,0,1
764,'2026/05/14 11:51:16:509',3,0.756308,0.942429,-0.000001,0.72831,0.647843,-0.047292,0.741795,0.698858,-0.01446,0.726457,0.48251,-0.066725,0.787537,0.711543,-0.019585,0.725777,0.794204,-0.071654,0.825576,0.738295,-0.02853,0.75408,0.846659,-0.051329,0.858457,0.777359,-0.039757,0.777411,0.863442,-0.06418,0,0,1
765,'2026/05/14 11:51:16:541',3,0.756323,0.941935,-0.000001,0.732264,0.650771,-0.04455,0.742087,0.701865,-0.013832,0.726881,0.484474,-0.064133,0.786975,0.713899,-0.019437,0.727394,0.793791,-0.069922,0.824557,0.740497,-0.028651,0.755617,0.848371,-0.050109,0.857263,0.779588,-0.040012,0.777277,0.863992,-0.062137,0,0,1
766,'2026/05/14 11:51:16:576',3,0.756683,0.941259,0,0.731823,0.651105,-0.046584,0.742497,0.700869,-0.01398,0.726905,0.484071,-0.06544,0.787314,0.712947,-0.019236,0.727068,0.793922,-0.070324,0.824902,0.739578,-0.028246,0.754527,0.847425,-0.049274,0.857744,0.778542,-0.039525,0.778405,0.862253,-0.061026,0,0,1
767,'2026/05/14 11:51:16:628',3,0.756497,0.941802,-0.000001,0.733087,0.651752,-0.044703,0.743075,0.700405,-0.014294,0.725756,0.4842,-0.064384,0.788304,0.711503,-0.019302,0.726419,0.793094,-0.068616,0.825987,0.737913,-0.027952,0.756152,0.846985,-0.04923,0.858578,0.777228,-0.038836,0.77694,0.863102,-0.062018,0,0,1
768,'2026/05/14 11:51:16:665',3,0.756902,0.941643,-0.000001,0.737931,0.676456,-0.051156,0.742701,0.701833,-0.015493,0.725388,0.485592,-0.068237,0.788296,0.712004,-0.02105,0.726292,0.793441,-0.072822,0.826355,0.737986,-0.030183,0.756169,0.846764,-0.052185,0.858826,0.776625,-0.041533,0.78068,0.863611,-0.063475,0,0,1
769,'2026/05/14 11:51:16:704',3,0.756151,0.941137,-0.000001,0.729733,0.647418,-0.045263,0.742127,0.698883,-0.012729,0.725593,0.483186,-0.064265,0.788065,0.711013,-0.017926,0.725674,0.79379,-0.069455,0.826269,0.737465,-0.026956,0.753223,0.848459,-0.049333,0.859013,0.776037,-0.038224,0.779524,0.864285,-0.061241,0,0,1
770,'2026/05/14 11:51:16:742',3,0.756416,0.942657,-0.000001,0.732185,0.653973,-0.046463,0.740913,0.702209,-0.013698,0.725716,0.484232,-0.065652,0.786159,0.713728,-0.019086,0.726458,0.79449,-0.070377,0.824036,0.739811,-0.028201,0.753299,0.847276,-0.048991,0.856832,0.778081,-0.039585,0.779463,0.861794,-0.061471,0,0,1
771,'2026/05/14 11:51:16:773',3,0.756879,0.942253,-0.000001,0.729851,0.657694,-0.050033,0.741666,0.700471,-0.01428,0.724759,0.482548,-0.068152,0.787293,0.712034,-0.01978,0.725135,0.794621,-0.072893,0.825327,0.738034,-0.029117,0.753663,0.846817,-0.051401,0.858036,0.776274,-0.040751,0.780277,0.861765,-0.063567,0,0,1
772,'2026/05/14 11:51:16:804',3,0.75783,0.94323,-0.000001,0.727563,0.648572,-0.048005,0.741567,0.700353,-0.013305,0.724318,0.482836,-0.066264,0.787048,0.711745,-0.018522,0.7248,0.79578,-0.071986,0.824968,0.737141,-0.027728,0.753633,0.848492,-0.050708,0.858134,0.775019,-0.039309,0.77886,0.861441,-0.063668,0,0,1
773,'2026/05/14 11:51:16:835',3,0.755861,0.942434,0,0.729286,0.649757,-0.047947,0.741059,0.701099,-0.013302,0.724701,0.483882,-0.066198,0.786201,0.713145,-0.018589,0.725062,0.795362,-0.071624,0.824058,0.738976,-0.027761,0.752816,0.846489,-0.04988,0.857156,0.77695,-0.03922,0.779757,0.860736,-0.062094,0,0,1
774,'2026/05/14 11:51:16:867',3,0.755953,0.942944,-0.000001,0.728125,0.645617,-0.043852,0.74144,0.699689,-0.0115,0.72512,0.483181,-0.061528,0.786636,0.712615,-0.017084,0.724355,0.792791,-0.068372,0.824601,0.738785,-0.026527,0.753154,0.846334,-0.04919,0.857701,0.777005,-0.038155,0.778683,0.86263,-0.061908,0,0,1
775,'2026/05/14 11:51:33:491',4,0.746684,0.95258,0,0.744373,0.695191,-0.087858,0.694744,0.686686,-0.021157,0.640347,0.479486,-0.083452,0.748033,0.69051,-0.024016,0.82545,0.44434,-0.071831,0.790364,0.724741,-0.032238,0.736819,0.804544,-0.071094,0.825324,0.777,-0.042936,0.761073,0.825873,-0.050124,1,1,0
776,'2026/05/14 11:51:33:522',4,0.746913,0.950883,0,0.74472,0.694504,-0.08872,0.694126,0.685919,-0.022251,0.641003,0.481557,-0.084563,0.747092,0.689537,-0.024697,0.824541,0.446493,-0.073133,0.789703,0.723529,-0.032449,0.736046,0.805157,-0.070585,0.825203,0.775854,-0.042731,0.762368,0.825557,-0.04979,1,1,0
777,'2026/05/14 11:51:33:552',4,0.748591,0.952416,0,0.742877,0.69453,-0.087831,0.694877,0.683472,-0.017898,0.640949,0.482805,-0.079272,0.748248,0.688429,-0.020913,0.824749,0.445903,-0.069574,0.790375,0.72377,-0.029479,0.736773,0.806275,-0.069108,0.825148,0.777262,-0.040356,0.762013,0.827656,-0.048172,1,1,0
778,'2026/05/14 11:51:33:582',4,0.748488,0.954231,0,0.74335,0.697042,-0.091439,0.694728,0.685495,-0.019374,0.640788,0.482416,-0.08352,0.747361,0.68995,-0.02196,0.823282,0.445847,-0.072626,0.789279,0.724574,-0.03019,0.737086,0.803988,-0.069776,0.82437,0.777618,-0.040949,0.762484,0.824798,-0.048716,1,1,0
779,'2026/05/14 11:51:33:616',4,0.748558,0.952825,0,0.743291,0.697999,-0.087741,0.693918,0.68545,-0.018238,0.636628,0.483841,-0.082813,0.747155,0.689715,-0.021389,0.820611,0.446047,-0.072265,0.789507,0.72369,-0.030091,0.736312,0.805115,-0.070172,0.824468,0.775931,-0.041174,0.760389,0.825798,-0.048589,1,1,0
780,'2026/05/14 11:51:33:647',4,0.751881,0.950149,0,0.742039,0.699152,-0.091311,0.693324,0.685804,-0.02037,0.636067,0.484815,-0.083609,0.746314,0.690352,-0.022965,0.817467,0.45003,-0.074048,0.788005,0.723309,-0.031219,0.737191,0.805214,-0.068616,0.823022,0.775019,-0.042017,0.761921,0.825462,-0.051824,1,1,0
781,'2026/05/14 11:51:33:677',4,0.751014,0.949347,0,0.740079,0.697666,-0.092551,0.692199,0.686058,-0.02136,0.635158,0.486432,-0.084371,0.745163,0.690198,-0.023658,0.8155,0.449228,-0.075089,0.78716,0.722693,-0.031607,0.73678,0.805018,-0.070006,0.822587,0.773641,-0.04209,0.761449,0.82473,-0.052539,1,1,0
782,'2026/05/14 11:51:33:709',4,0.748253,0.951506,0,0.739783,0.696882,-0.0898,0.691503,0.685719,-0.019152,0.63317,0.483494,-0.083015,0.744066,0.689503,-0.021919,0.814909,0.446497,-0.072166,0.78607,0.723013,-0.030193,0.733977,0.804087,-0.068379,0.821634,0.774567,-0.040896,0.760238,0.823895,-0.048015,1,1,0
783,'2026/05/14 11:51:33:741',4,0.749744,0.953316,0,0.739103,0.696008,-0.086777,0.692238,0.687958,-0.018314,0.632244,0.486402,-0.081745,0.744779,0.691895,-0.021308,0.815367,0.447026,-0.07171,0.786688,0.724878,-0.029762,0.735102,0.80532,-0.067664,0.8219,0.775908,-0.040617,0.760609,0.824954,-0.048189,1,1,0
784,'2026/05/14 11:51:33:775',4,0.749045,0.952212,0,0.740014,0.69533,-0.088146,0.692139,0.688062,-0.018685,0.631811,0.490655,-0.082851,0.744808,0.69233,-0.022258,0.81515,0.447087,-0.073436,0.786694,0.725033,-0.031224,0.734808,0.804806,-0.067312,0.821958,0.776342,-0.042579,0.760419,0.822854,-0.048784,1,1,0
785,'2026/05/14 11:51:33:823',4,0.749902,0.952682,0,0.739486,0.694106,-0.088736,0.692827,0.686576,-0.017326,0.634599,0.482909,-0.082146,0.744589,0.691225,-0.021043,0.816229,0.44608,-0.07479,0.786093,0.724551,-0.030102,0.733199,0.806079,-0.067194,0.821809,0.775782,-0.041581,0.760222,0.820082,-0.04647,1,1,0
786,'2026/05/14 11:51:33:858',4,0.751133,0.948368,0,0.7406,0.696515,-0.090692,0.69371,0.685345,-0.020023,0.635263,0.487754,-0.082657,0.746199,0.689458,-0.022931,0.816139,0.449085,-0.073924,0.787878,0.722066,-0.031359,0.737742,0.804361,-0.067962,0.822855,0.773541,-0.04232,0.761766,0.826239,-0.051176,1,1,0
787,'2026/05/14 11:51:33:902',4,0.751225,0.948842,0,0.742072,0.696967,-0.090522,0.694118,0.685295,-0.020244,0.635634,0.487004,-0.082833,0.74679,0.689723,-0.022897,0.816542,0.449294,-0.073367,0.788209,0.722445,-0.031126,0.737536,0.804408,-0.068201,0.822738,0.773771,-0.041899,0.761792,0.826091,-0.05162,1,1,0
788,'2026/05/14 11:51:33:929',4,0.751797,0.950191,0,0.741255,0.699212,-0.093259,0.692539,0.685375,-0.021735,0.635651,0.485803,-0.08525,0.745738,0.689324,-0.024085,0.815221,0.450244,-0.076278,0.787966,0.721708,-0.032046,0.737873,0.805098,-0.070361,0.823459,0.772891,-0.042551,0.762828,0.82504,-0.052361,1,1,0
789,'2026/05/14 11:51:33:961',4,0.751682,0.948879,0,0.740236,0.696399,-0.089909,0.692961,0.684185,-0.020075,0.634552,0.486655,-0.081773,0.74606,0.687725,-0.022377,0.816529,0.449129,-0.07221,0.787759,0.720428,-0.030289,0.737555,0.803721,-0.067448,0.822849,0.771839,-0.040778,0.761558,0.825557,-0.051293,1,1,0
790,'2026/05/14 11:51:33:993',4,0.749818,0.952356,0,0.741104,0.696337,-0.090021,0.692771,0.686973,-0.019428,0.63459,0.484844,-0.083686,0.745392,0.69056,-0.0224,0.817604,0.44505,-0.073947,0.787537,0.723755,-0.030789,0.735735,0.80523,-0.069139,0.823269,0.77507,-0.041576,0.761964,0.825098,-0.048112,1,1,0
791,'2026/05/14 11:51:34:023',4,0.751692,0.951402,0,0.74188,0.696776,-0.088475,0.693071,0.686491,-0.01971,0.633503,0.486544,-0.081066,0.746689,0.690246,-0.022287,0.816553,0.445028,-0.071397,0.789065,0.723843,-0.030415,0.736373,0.805928,-0.068267,0.824718,0.775961,-0.040891,0.762189,0.82645,-0.048831,1,1,0
792,'2026/05/14 11:51:34:053',4,0.752428,0.95224,0,0.743155,0.698195,-0.090046,0.694084,0.686814,-0.020483,0.636632,0.482971,-0.084258,0.746832,0.690974,-0.022889,0.817773,0.447121,-0.074181,0.789205,0.724138,-0.030863,0.738913,0.805869,-0.070146,0.825386,0.775348,-0.04132,0.763718,0.823912,-0.050082,1,1,0
793,'2026/05/14 11:51:34:085',4,0.75409,0.951084,0,0.74626,0.699798,-0.092138,0.695379,0.68622,-0.02061,0.637894,0.484369,-0.085031,0.7486,0.690414,-0.02291,0.819996,0.447646,-0.073632,0.791022,0.723614,-0.030917,0.740736,0.804429,-0.069658,0.827138,0.77533,-0.04145,0.764358,0.823787,-0.05045,1,1,0
794,'2026/05/14 11:51:34:119',4,0.753756,0.952267,0,0.747307,0.696633,-0.092036,0.696811,0.685929,-0.020082,0.640019,0.482934,-0.08484,0.749338,0.69006,-0.02256,0.822108,0.445469,-0.074858,0.791366,0.723927,-0.030619,0.741312,0.805567,-0.07017,0.827222,0.776083,-0.041186,0.766489,0.823258,-0.049531,1,1,0
795,'2026/05/14 11:51:34:149',4,0.755508,0.948718,0,0.747857,0.697655,-0.092172,0.696734,0.685678,-0.023701,0.641284,0.483718,-0.088031,0.749797,0.689403,-0.026081,0.822656,0.445929,-0.077912,0.792809,0.723148,-0.033686,0.740667,0.804453,-0.071696,0.829413,0.775243,-0.043729,0.767444,0.82631,-0.051637,1,1,0
796,'2026/05/14 11:51:34:179',4,0.753018,0.950179,0,0.746189,0.696239,-0.092048,0.696619,0.686031,-0.021881,0.640513,0.482648,-0.084816,0.749619,0.689129,-0.023693,0.823505,0.444176,-0.072592,0.79231,0.722887,-0.031076,0.741282,0.803763,-0.070857,0.828637,0.774688,-0.041012,0.766411,0.824697,-0.049732,1,1,0
797,'2026/05/14 11:51:34:223',4,0.754879,0.949108,0,0.74784,0.698284,-0.091159,0.696507,0.685343,-0.020871,0.638307,0.483129,-0.084562,0.750082,0.689384,-0.023318,0.823028,0.445943,-0.07338,0.792401,0.723748,-0.031342,0.742015,0.80454,-0.069726,0.827891,0.776926,-0.04174,0.767125,0.826051,-0.050229,1,1,0
798,'2026/05/14 11:51:34:258',4,0.754147,0.950829,0,0.747412,0.700766,-0.093403,0.696259,0.684808,-0.022567,0.637297,0.481721,-0.088435,0.74998,0.689407,-0.024813,0.82093,0.446659,-0.077148,0.792211,0.723386,-0.032716,0.740478,0.805011,-0.072407,0.827815,0.776193,-0.043072,0.765596,0.825944,-0.05329,1,1,0
799,'2026/05/14 11:51:34:297',4,0.753225,0.951282,0,0.74653,0.69868,-0.092206,0.696406,0.687919,-0.023221,0.63645,0.483967,-0.090031,0.749521,0.691959,-0.0259,0.82032,0.44526,-0.077593,0.792013,0.726636,-0.033973,0.738149,0.805912,-0.072616,0.827785,0.779758,-0.044455,0.764191,0.828441,-0.052327,1,1,0
800,'2026/05/14 11:51:34:329',4,0.750856,0.951985,0,0.744501,0.697361,-0.089295,0.69461,0.686613,-0.020504,0.634533,0.482832,-0.085533,0.747954,0.690694,-0.02338,0.819585,0.444279,-0.074421,0.790059,0.725627,-0.03174,0.736888,0.806187,-0.070726,0.82554,0.778988,-0.042487,0.762418,0.827933,-0.0502,1,1,0
801,'2026/05/14 11:51:34:369',4,0.749755,0.951565,0,0.742971,0.700118,-0.089364,0.693296,0.687421,-0.019457,0.631422,0.484083,-0.084657,0.74686,0.691013,-0.021974,0.81739,0.445768,-0.073582,0.788798,0.724791,-0.030138,0.735188,0.805906,-0.069697,0.824139,0.777404,-0.040649,0.760171,0.827269,-0.049052,1,1,0
802,'2026/05/14 11:51:34:400',4,0.749774,0.949731,0,0.742032,0.702067,-0.093953,0.690702,0.686536,-0.021802,0.630073,0.484805,-0.087932,0.744475,0.690113,-0.023665,0.814257,0.446438,-0.076081,0.786916,0.723244,-0.031232,0.733688,0.807406,-0.070841,0.822932,0.77523,-0.041252,0.759311,0.828648,-0.050467,1,1,0
803,'2026/05/14 11:51:34:431',4,0.748841,0.95212,0,0.743567,0.703368,-0.091506,0.691307,0.687452,-0.020692,0.629863,0.48354,-0.08753,0.744962,0.691672,-0.022792,0.815268,0.44826,-0.07525,0.787509,0.724844,-0.03053,0.73512,0.806876,-0.070303,0.823071,0.77684,-0.040692,0.759634,0.829232,-0.049775,1,1,0
804,'2026/05/14 11:51:34:462',4,0.747869,0.951511,0,0.741899,0.702701,-0.094139,0.689287,0.688132,-0.024924,0.629188,0.48609,-0.09267,0.742332,0.692088,-0.027037,0.812282,0.447335,-0.07955,0.785398,0.725749,-0.034654,0.733593,0.808804,-0.073573,0.821894,0.777755,-0.044783,0.759304,0.828804,-0.053816,1,1,0
805,'2026/05/14 11:51:34:493',4,0.748622,0.950062,0,0.7401,0.703778,-0.092403,0.686876,0.688744,-0.024149,0.627369,0.483581,-0.091005,0.740263,0.693148,-0.026008,0.810681,0.447977,-0.078334,0.783115,0.72596,-0.033301,0.730988,0.807594,-0.071854,0.819391,0.776726,-0.043036,0.757331,0.828833,-0.05309,1,1,0
806,'2026/05/14 11:51:34:524',4,0.748755,0.94797,0,0.737514,0.702853,-0.091069,0.686514,0.688409,-0.021665,0.624536,0.485524,-0.088177,0.740696,0.691516,-0.02415,0.809533,0.445954,-0.075874,0.782935,0.724436,-0.032241,0.730626,0.809313,-0.071033,0.818293,0.776542,-0.042687,0.75587,0.831329,-0.053655,1,1,0
807,'2026/05/14 11:51:34:556',4,0.749579,0.949436,0,0.737028,0.702565,-0.089208,0.685929,0.68968,-0.021538,0.623648,0.484649,-0.084991,0.739531,0.692546,-0.023914,0.806694,0.446214,-0.074197,0.781418,0.724969,-0.031791,0.73132,0.809757,-0.069979,0.816729,0.77581,-0.042019,0.755526,0.831717,-0.053207,1,1,0
